date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20221025,313.0,332.4,312.25,332.4,8595433
20221026,333.0,342.4,326.15,340.65,10277381
20221027,341.6,347.95,337.7,343.85,8412338
20221028,342.15,344.55,338.2,341.8,5157149
20221031,341.85,342.95,331.25,333.9,6383877
20221101,334.8,335.95,330.05,332.35,3190664
20221102,333.2,339.7,330.5,333.7,4335100
20221103,333.45,335.85,328.85,335.0,3999284
20221107,338.0,357.45,337.3,356.7,12052408
20221108,356.8,359.2,349.3,351.95,6699700
20221109,350.95,353.1,346.15,348.6,5644304
20221110,348.6,359.85,348.0,358.25,5927437
20221111,360.0,363.5,350.0,356.95,8625336
20221114,357.65,358.6,348.35,350.85,6913315
20221115,350.5,351.0,326.75,338.4,7654743
20221116,339.95,344.95,338.5,342.5,3552415
20221117,342.4,343.4,335.2,336.95,3692948
20221118,336.65,338.4,332.85,336.9,2564558
20221121,335.6,336.1,324.8,331.85,6241129
